[    0,   896,   717,   641,   821,   896,   896,   717,   821,   896,   896,   641,   821,   896,   641,   641,   641,   896,   641,   717,   896]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  717,   164,     0,    82,   222,   164,   164,     0,   222,   164,   164,    82,   222,   164,    82,    82,    82,   164,    82,     0,   164]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  821,    82,   222,   164,     0,    82,    82,   222,     0,    82,    82,   164,     0,    82,   164,   164,   164,    82,   164,   222,    82]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  717,   164,     0,    82,   222,   164,   164,     0,   222,   164,   164,    82,   222,   164,    82,    82,    82,   164,    82,     0,   164]
[  821,    82,   222,   164,     0,    82,    82,   222,     0,    82,    82,   164,     0,    82,   164,   164,   164,    82,   164,   222,    82]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  821,    82,   222,   164,     0,    82,    82,   222,     0,    82,    82,   164,     0,    82,   164,   164,   164,    82,   164,   222,    82]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
[  641,   222,    82,     0,   164,   222,   222,    82,   164,   222,   222,     0,   164,   222,     0,     0,     0,   222,     0,    82,   222]
[  717,   164,     0,    82,   222,   164,   164,     0,   222,   164,   164,    82,   222,   164,    82,    82,    82,   164,    82,     0,   164]
[  896,     0,   164,   222,    82,     0,     0,   164,    82,     0,     0,   222,    82,     0,   222,   222,   222,     0,   222,   164,     0]
